Date,eps2
2015-06-02,0.019987676984120756
2015-06-03,0.029307961681573482
2015-06-04,0.8217848307764156
2015-06-05,0.03392550955936204
2015-06-08,0.4761321523063404
2015-06-09,1.8476621038501976e-06
2015-06-10,1.3376817161645425
2015-06-11,0.017754073090451974
2015-06-12,0.5510905449441517
2015-06-15,0.25381063806330195
2015-06-16,0.2776297084020869
2015-06-17,0.024743659643315718
2015-06-18,0.8928978847342074
2015-06-19,0.3274457862093842
2015-06-22,0.3216812798501667
2015-06-23,0.0005335812626252352
2015-06-24,0.606083793434075
2015-06-25,0.11442502347360875
2015-06-26,0.006317521702025603
2015-06-29,4.6189068247987315
2015-06-30,0.05063803765336923
2015-07-01,0.42346564371581236
2015-07-02,0.0050800234889324175
2015-07-06,0.1826626689276735
2015-07-07,0.3201169603643065
2015-07-08,2.957587375635975
2015-07-09,0.03440932248146254
2015-07-10,1.406196047448792
2015-07-13,1.123726326266331
2015-07-14,0.16310294733722852
2015-07-15,0.01299438002442575
2015-07-16,0.5742700547315279
2015-07-17,0.004912593787107955
2015-07-20,0.0013414930195652169
2015-07-21,0.2186000932463104
2015-07-22,0.07813353607627252
2015-07-23,0.3717198057036576
2015-07-24,1.2467270781091748
2015-07-27,0.38395716372100447
2015-07-28,1.4173857669483974
2015-07-29,0.4743724688399446
2015-07-30,0.0014160601106009234
2015-07-31,0.07175843250536573
2015-08-03,0.10019545651574144
2015-08-04,0.070591803789822
2015-08-05,0.07317920598817317
2015-08-06,0.6704119168766551
2015-08-07,0.10782656148711245
2015-08-10,1.5183570066678145
2015-08-11,1.001548063796164
2015-08-12,0.0029694978683396595
2015-08-13,0.028247474945225663
2015-08-14,0.12247617517949601
2015-08-17,0.2297494899467653
2015-08-18,0.09203066184867952
2015-08-19,0.7558231588628205
2015-08-20,4.722204149109208
2015-08-21,10.741295153977374
2015-08-24,16.49668959508423
2015-08-25,1.9653018492480567
2015-08-26,14.353964894522699
2015-08-27,5.570818697122501
2015-08-28,0.0004156644740582418
2015-08-31,0.7799983119236554
2015-09-01,9.258219537836458
2015-09-02,3.1410468567529546
2015-09-03,0.00576753752163692
2015-09-04,2.5131701926127485
2015-09-08,5.9384643331471905
2015-09-09,2.0735160242471995
2015-09-10,0.23613795567278525
2015-09-11,0.16583902574535095
2015-09-14,0.20274432181869814
2015-09-15,1.5239939500318775
2015-09-16,0.6827829392759888
2015-09-17,0.08815062469122346
2015-09-18,2.789201810522063
2015-09-21,0.17228471439451315
2015-09-22,1.6382982837845603
2015-09-23,0.06029072030437802
2015-09-24,0.1423797790904293
2015-09-25,0.007578998672621129
2015-09-28,6.9727069969729385
2015-09-29,0.006846259539006975
2015-09-30,3.419254374326605
2015-10-01,0.024563228177223964
2015-10-02,1.9069180541848556
2015-10-05,3.139955957458784
2015-10-06,0.1599489632410862
2015-10-07,0.5774247895230247
2015-10-08,0.7014242562098464
2015-10-09,0.001025126165635264
2015-10-12,0.007568857874769076
2015-10-13,0.5261320909078315
2015-10-14,0.26338486924157617
2015-10-15,2.0560344254156506
2015-10-16,0.17267255482525562
2015-10-19,0.00017999898831056062
2015-10-20,0.03337102156060473
2015-10-21,0.39026527743216005
2015-10-22,2.587650057689381
2015-10-23,1.1162516944585297
2015-10-26,0.0538057035568402
2015-10-27,0.08773790620074906
2015-10-28,1.2918176976915536
2015-10-29,0.007302523289948909
2015-10-30,0.2731268912188344
2015-11-02,1.2994184484194813
2015-11-03,0.05380916599469549
2015-11-04,0.15652622912908645
2015-11-05,0.023637906375218717
2015-11-06,0.005660371815871675
2015-11-09,1.055954217838583
2015-11-10,0.01220544389897747
2015-11-11,0.13234898240708556
2015-11-12,2.1007128147661955
2015-11-13,1.363129354609948
2015-11-16,2.0703267755740917
2015-11-17,0.03044849328967837
2015-11-18,2.4425180114402596
2015-11-19,0.023360462205200574
2015-11-20,0.11548324865040496
2015-11-23,0.026905725658294997
2015-11-24,0.006667984860140761
2015-11-25,0.0028495659703789635
2015-11-27,0.00035633702889989336
2015-11-30,0.2556791702652334
2015-12-01,1.0443340373588625
2015-12-02,1.3136060193170305
2015-12-03,2.2148877915308223
2015-12-04,3.9653488580128147
2015-12-07,0.5503735607844681
2015-12-08,0.478272560250915
2015-12-09,0.6681033637286015
2015-12-10,0.034010143791283566
2015-12-11,4.007419597986182
2015-12-14,0.18832261981176407
2015-12-15,1.031830839745835
2015-12-16,1.9616699970536609
2015-12-17,2.4209646193935583
2015-12-18,3.3716920090200424
2015-12-21,0.5392896152543692
2015-12-22,0.7011421183395187
2015-12-23,1.4249015176623199
2015-12-24,0.040183732476026246
2015-12-28,0.06685374427280703
2015-12-29,1.03408388687075
2015-12-30,0.5849299658716517
2015-12-31,0.9724243092701083
2016-01-04,2.5048489006957255
2016-01-05,0.025777313778142644
2016-01-06,1.8514597635478987
2016-01-07,5.94895961699831
2016-01-08,1.2773995294869802
2016-01-11,0.0020091519823083595
2016-01-12,0.5428508796074512
2016-01-13,6.598244207440766
2016-01-14,2.609319532118375
2016-01-15,4.9463740908390506
2016-01-19,0.00016130915709819846
2016-01-20,1.480465638219516
2016-01-21,0.22822748072704227
2016-01-22,3.8714711032655735
2016-01-25,2.6134659854903055
2016-01-26,1.860650185629544
2016-01-27,1.283144072610197
2016-01-28,0.26098591644390107
2016-01-29,5.78593874417447
2016-02-01,0.007191167048428756
2016-02-02,3.734804141191082
2016-02-03,0.20930143493955256
2016-02-04,0.012564070515427144
2016-02-05,3.632390361072835
2016-02-08,2.1490770034234656
2016-02-09,0.011417206557114068
2016-02-10,0.0035240937122556332
2016-02-11,1.6338259104875823
2016-02-12,3.581685910723121
2016-02-16,2.552666090881098
2016-02-17,2.541294448750713
2016-02-18,0.25819658159759196
2016-02-19,0.0018550759580271028
2016-02-22,1.944925463908922
2016-02-23,1.673724431585493
2016-02-24,0.1620293856520031
2016-02-25,1.1836774338237281
2016-02-26,0.05182625151857401
2016-02-29,0.7325312140950928
2016-03-01,5.374845371587731
2016-03-02,0.13551801938197278
2016-03-03,0.09535507305211569
2016-03-04,0.08385467795053421
2016-03-07,0.0023035215164527822
2016-03-08,1.3708730265797575
2016-03-09,0.21483226273013215
2016-03-10,0.0006194117892243281
2016-03-11,2.5147213428785586
2016-03-14,0.027770264800293806
2016-03-15,0.05032410951170787
2016-03-16,0.2683297225103403
2016-03-17,0.38055455808332966
2016-03-18,0.1593043262819717
2016-03-21,0.0033688651599079076
2016-03-22,0.016446665688635082
2016-03-23,0.463922026367749
2016-03-24,0.006127984237766327
2016-03-28,0.0001972177649020748
2016-03-29,0.7011281285411383
2016-03-30,0.15493728287063996
2016-03-31,0.05985435670222687
2016-04-01,0.34884219288207646
2016-04-04,0.13091028897870727
2016-04-05,1.1238058735734455
2016-04-06,1.0096482177370378
2016-04-07,1.5507089826967215
2016-04-08,0.056550264865110736
2016-04-11,0.09911279944696552
2016-04-12,0.8484401753438315
2016-04-13,0.9187983800695424
2016-04-14,0.0005371279742171958
2016-04-15,0.01930549687259456
2016-04-18,0.3739387280523528
2016-04-19,0.07155974131233013
2016-04-20,0.0012715101066154374
2016-04-21,0.3149718733866606
2016-04-22,0.0012731627765790248
2016-04-25,0.04921131144326802
2016-04-26,0.021501164215665818
2016-04-27,0.01545848268459724
2016-04-28,0.9366965942895588
2016-04-29,0.30037216148186324
2016-05-02,0.5438965226774988
2016-05-03,0.8315929858357227
2016-05-04,0.40440128618721966
2016-05-05,0.004143617121918059
2016-05-06,0.07644881635451997
2016-05-09,0.0012148059315231939
2016-05-10,1.4404062503804378
2016-05-11,1.0024405919792692
2016-05-12,0.0032965041972101623
2016-05-13,0.7955046623896577
2016-05-16,0.8731601246246181
2016-05-17,0.9723017410518427
2016-05-18,0.00039806218899425305
2016-05-19,0.16960124468746104
2016-05-20,0.3132401999203067
2016-05-23,0.06211605216144669
2016-05-24,1.7381693018125315
2016-05-25,0.42848243944247216
2016-05-26,0.0037839561459897704
2016-05-27,0.15000301689443893
2016-05-31,0.019893445650560317
2016-06-01,0.005325000473909509
2016-06-02,0.05837169656431941
